codice,data_rilievo,regione,provincia,comune,specie,cod_specie,sesso,lunghezza_cm,tipo_lunghezza,condizioni,tag,tag_rilascio,interazione,segnalato_da,rilevatore,struttura_rilevatore,lng,lat
CSC180618CTt2,2018-06-18,Marche,Ancona,Senigallia,Tursiops truncatus,9,ND,230.0,TOT,Morto,,,ND,Privato cittadino,Guidoni Giorgio,ASUR,13.195,43.73556
CSC180618CTt1,2018-06-18,Abruzzo,Pescara,Montesilvano,Tursiops truncatus,9,M,320.0,TOT,Morto,,,Si,Guardia Costiera,Vincenzo Olivieri,Centro Studi Cetacei,14.17888,42.50122
CSC180616CTt1,2018-06-16,Marche,Pesaro e Urbino,Mondolfo,Tursiops truncatus,9,ND,130.0,TOT,Morto,,,ND,Privato cittadino,anonimo,ASUR,13.15361,43.76139
CSC180531CTt1,2018-05-31,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,M,300.0,TOT,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.27167,44.6325
CSC180524CTt1,2018-05-24,Marche,Ancona,Senigallia,Tursiops truncatus,9,M,200.0,TOT,Morto,,,ND,Privato cittadino,Guidoni Giorgio,ASUR,13.22111,43.72389
CSC180521CTt1,2018-05-21,Marche,Pesaro e Urbino,Pesaro,Tursiops truncatus,9,ND,260.0,TOT,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.915,43.91778
CSC180512CTt1,2018-05-12,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,ND,256.0,TOT,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.28611,44.81417
CSC180425CTt1,2018-04-25,Abruzzo,Teramo,Roseto degli Abruzzi,Tursiops truncatus,9,F,268.0,TOT,Morto,,,No,Privato cittadino,Chiara Profico,Centro Studi Cetacei,14.02056,42.67535
CSC180423CTt1,2018-04-23,Lazio,Roma,Nettuno,Tursiops truncatus,9,F,270.0,TOT,Morto,,,ND,Esercito,Antonio Fuoco,Esercito,12.69857,41.4483
CSC180412CTt1,2018-04-12,Abruzzo,Pescara,Montesilvano,Tursiops truncatus,9,M,280.0,TOT,Morto,,,Si,Guardia Costiera,Giulia Mariani,Centro Studi Cetacei,14.18268,42.49577
CSC180410CTt1,2018-04-10,Lazio,Latina,Latina,Tursiops truncatus,9,M,228.0,TOT,Morto,,,ND,Privato cittadino,Dott.ssa Ronconi,ASL,12.84515,41.41408
CSC180401CPm1,2018-04-01,Calabria,Cosenza,San Lucido,Physeter macrocephalus,7,M,1200.0,TOT,Morto,,,ND,Privato cittadino,Giorgio Kruklidis,ASL,16.05306,39.29028
CSC180317CGm1,2018-03-17,Sardegna,Olbia-Tempio,Aglientu,Globicephala melas,11,F,350.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,9.10472,41.13333
CSC180312CSc1,2018-03-12,Lazio,Roma,Roma,Stenella coeruleoalba,8,ND,170.0,TOT,Morto,,,ND,Privato cittadino,Alfonso Formisano,Guardia Costiera,12.24512,41.73819
CSC180226CTt1,2018-02-26,Emilia Romagna,Ravenna,Cervia,Tursiops truncatus,9,M,250.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.37389,44.23944
CSC180204CSc1,2018-02-04,Lazio,Roma,Fiumicino,Stenella coeruleoalba,8,ND,190.0,TOT,Morto,,,ND,Guardia Costiera,Lino Serra,Guardia Costiera,12.19418,41.84807
CSC180204CSc4,2018-02-04,Campania,Salerno,Capaccio,Stenella coeruleoalba,8,ND,100.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,14.96361,40.45278
CSC180204CTt1,2018-02-04,Campania,Salerno,Capaccio,Tursiops truncatus,9,ND,100.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,14.96361,40.45278
CSC180204CSc3,2018-02-04,Lazio,Latina,Minturno,Stenella coeruleoalba,8,ND,150.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.69486,41.25064
CSC180204CSc2,2018-02-04,Lazio,Roma,Fiumicino,Stenella coeruleoalba,8,ND,128.0,TOT,Morto,,,ND,Guardia Costiera,Lino Serra,Guardia Costiera,12.15864,41.89751
CSC180120CSc1,2018-01-20,Lazio,Roma,Santa Marinella,Stenella coeruleoalba,8,ND,100.0,TOT,Morto,,,ND,Guardia Costiera,Filippo Cigliano,Guardia Costiera,11.83307,42.03364
CSC180118CSc1,2018-01-18,Lazio,Roma,Fiumicino,Stenella coeruleoalba,8,ND,130.0,TOT,Morto,,,ND,Guardia Costiera,Gabriele Torru,Guardia Costiera,12.20617,41.82487
CSC180111CSc1,2018-01-11,Calabria,Catanzaro,Curinga,Stenella coeruleoalba,8,M,182.0,TOT,Morto,,,ND,WWF,Antonio Molinaro,ASL,16.2155,38.81653
CSC171216CSc1,2017-12-16,Lazio,Roma,Ardea,Stenella coeruleoalba,8,M,102.0,TOT,Morto,,,No,Privato cittadino,Valerio Manfrini,Centro Studi Cetacei,12.49041,41.59436
CSC171130CTt1,2017-11-30,Marche,Macerata,Civitanova Marche,Tursiops truncatus,9,ND,290.0,TOT,Morto,,,ND,Motopeschereccio,Giuseppe Della Noce,Centro di Recupero,13.71528,43.32889
CSC171118CSc1,2017-11-18,Abruzzo,Chieti,Vasto,Stenella coeruleoalba,8,F,188.0,TOT,Morto,,,No,Guardia Costiera,Massimo Genovesi,CSC/ASL,14.69274,42.17699
CSC171108CSc1,2017-11-08,Abruzzo,Chieti,Casalbordino,Stenella coeruleoalba,8,F,197.0,TOT,Morto,,,No,Guardia Costiera,Massimo Genovesi,CSC/ASL,14.61452,42.20173
CSC171029CTt1,2017-10-29,Molise,Campobasso,Termoli,Tursiops truncatus,9,F,102.0,TOT,Morto,,,No,Guardia Costiera,Shadia Berjaoui,Centro Studi Cetacei,14.91841,42.01714
CSC171027CPm1,2017-10-27,Toscana,Livorno,Campo nell'Elba,Physeter macrocephalus,7,ND,500.0,TOT,Morto,,,ND,Guardia Costiera,anonimo,Guardia Costiera,10.1855,42.8535
CSC171024CTt1,2017-10-24,Abruzzo,Teramo,Silvi,Tursiops truncatus,9,M,184.0,TOT,Morto,,,No,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,14.10967,42.56283
CSC171012CSc1,2017-10-12,Abruzzo,Pescara,Pescara,Stenella coeruleoalba,8,F,200.0,TOT,Morto,,,No,Guardia Costiera,Vincenzo Olivieri,Centro Studi Cetacei,14.22427,42.46825
CSC170929CTt1,2017-09-29,Abruzzo,Teramo,Pineto,Tursiops truncatus,9,F,157.0,TOT,Morto,,,Si,Guardia Costiera,Vincenzo Olivieri,Centro Studi Cetacei,14.05493,42.62859
CSC170927CSc1,2017-09-27,Puglia,Lecce,Vernole,Stenella coeruleoalba,8,ND,110.0,TOT,Morto,,,ND,ASP,anonimo,Guardia Costiera,18.32444,40.36889
CSC170907CTt1,2017-09-07,Abruzzo,Teramo,Roseto degli Abruzzi,Tursiops truncatus,9,F,281.5,TOT,Morto,,,No,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,13.9926,42.71307
CSC170822CTt2,2017-08-22,Molise,Campobasso,Petacciato,Tursiops truncatus,9,F,127.0,TOT,Morto,,,No,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,14.84231,42.04082
CSC170819CTt2,2017-08-19,Molise,Campobasso,Montenero di Bisaccia,Tursiops truncatus,9,M,165.0,TOT,Morto,,,Si,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,14.81114,42.05494
CSC170812CTt1,2017-08-12,Abruzzo,Teramo,Silvi,Tursiops truncatus,9,ND,120.0,TOT,Morto,,,No,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,14.12056,42.55194
CSC170801CTt1,2017-08-01,Abruzzo,Teramo,Alba Adriatica,Tursiops truncatus,9,F,277.0,TOT,Morto,,,Si,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,13.93411,42.83386
CSC170727CTt1,2017-07-27,Marche,Ancona,Ancona,Tursiops truncatus,9,ND,150.0,TOT,Morto,,,ND,Guardia Costiera,Vignaroli,ASL,13.49222,43.61361
CSC170717CTt1,2017-07-17,Emilia Romagna,Ravenna,Ravenna,Tursiops truncatus,9,ND,200.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Associazione,12.28139,44.50833
CSC170715CTt1,2017-07-15,Calabria,Cosenza,Montegiordano,Tursiops truncatus,9,M,200.0,TOT,Morto,,,ND,Privato cittadino,anonimo,ASL,16.59889,40.04083
CSC170713CTt1,2017-07-13,Marche,Ancona,Ancona,Tursiops truncatus,9,M,250.0,TOT,Morto,,,ND,Guardia Costiera,anonimo,Guardia Costiera,13.5043,43.61719
CSC170713CTt2,2017-07-13,Lazio,Roma,Ardea,Tursiops truncatus,9,M,133.0,TOT,Morto,,,No,Privato cittadino,Valerio Manfrini,Centro Studi Cetacei,12.505,41.57972
CSC170707CTt1,2017-07-07,Abruzzo,Teramo,Silvi,Tursiops truncatus,9,ND,92.0,TOT,Morto,,,No,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,14.14389,42.53194
CSC170706CSc1,2017-07-06,Lazio,Roma,Fiumicino,Stenella coeruleoalba,8,ND,136.0,TOT,Morto,,,ND,Privato cittadino,Daniele Antinucci,Guardia Costiera,12.14972,41.9075
CSC170622CTt1,2017-06-22,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,ND,230.0,TOT,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.25694,44.78
CSC170621CTt1,2017-06-21,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,M,250.0,TOT,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.25139,44.67194
CSC170617CND1,2017-06-17,Emilia Romagna,Ravenna,Cervia,Indeterminato,5,ND,120.0,TOT,Morto,,,ND,Guardia Costiera,anonimo,Associazione,12.365,44.25417
CSC170613CTt1,2017-06-13,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,M,230.0,TOT,Morto,,,ND,Guardia Costiera,Valeria Angelini,Centro di Recupero,12.24083,44.68861
CSC170613CTt2,2017-06-13,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,M,270.0,TOT,Morto,,,ND,Guardia Costiera,Valeria Angelini,Centro di Recupero,12.26722,44.79333
CSC170608CTt1,2017-06-08,Emilia Romagna,Ferrara,Goro,Tursiops truncatus,9,F,270.0,TOT,Morto,,,ND,Privato cittadino,Sandro Mazzariol,Universita di Padova,12.29278,44.84722
CSC170527CBp1,2017-05-27,Abruzzo,Chieti,Vasto,Balaenoptera physalus,2,ND,1800.0,TOT,Vivo,,,No,Motopeschereccio,Corrado Natarelli,Non disponibile,15.03297,42.26585
CSC170526CTt1,2017-05-26,Abruzzo,Chieti,Torino di Sangro,Tursiops truncatus,9,M,231.0,TOT,Morto,,,Si,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,14.55306,42.22917
CSC170515CTt1,2017-05-15,Abruzzo,Chieti,Rocca San Giovanni,Tursiops truncatus,9,F,295.0,TOT,Morto,,,No,Guardia Costiera,William Di Nardo,CSC/ASL,14.48095,42.28765
CSC170501CSc1,2017-05-01,Calabria,Vibo Valentia,Zambrone,Stenella coeruleoalba,8,ND,220.0,TOT,Morto,,,ND,Privato cittadino,Cocciolo Domenico,ASL,15.96694,38.70722
CSC170417CTt1,2017-04-17,Marche,Macerata,Potenza Picena,Tursiops truncatus,9,M,180.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,13.7,43.35694
CSC170414CTt1,2017-04-14,Marche,Fermo,Fermo,Tursiops truncatus,9,ND,200.0,TOT,Morto,,,ND,Guardia Costiera,Servili Marco,ASUR,13.81167,43.16056
CSC170404CTt1,2017-04-04,Emilia Romagna,Ravenna,Cervia,Tursiops truncatus,9,ND,200.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Associazione,12.3525,44.2825
CSC170323CTt1,2017-03-23,Abruzzo,Chieti,Vasto,Tursiops truncatus,9,M,285.0,TOT,Morto,,,Si,Privato cittadino,Ludovica Di Renzo,Centro Studi Cetacei,14.72224,42.12756
CSC170306CSc1,2017-03-06,Lazio,Roma,Fiumicino,Stenella coeruleoalba,8,F,195.0,TOT,Morto,,,ND,Privato cittadino,Lino Serra,Guardia Costiera,12.18138,41.86833
CSC170303CSc1,2017-03-03,Lazio,Latina,Sabaudia,Stenella coeruleoalba,8,M,115.0,TOT,Morto,,,ND,Privato cittadino,Andrea Donadio,Guardia Costiera,13.02217,41.27786
CSC170226CSc1,2017-02-26,Lazio,Latina,San Felice Circeo,Stenella coeruleoalba,8,ND,200.0,TOT,Morto,,,ND,Privato cittadino,Antonio Canale,Guardia Costiera,13.1,41.23222
CSC170224CND1,2017-02-24,Lazio,Roma,Santa Marinella,Indeterminato,5,ND,140.0,TOT,Morto,,,ND,Privato cittadino,Luigi Rocchi,ASL,11.94511,42.02275
CSC170204CSc3,2017-02-04,Lazio,Roma,Ladispoli,Stenella coeruleoalba,8,F,180.0,TOT,Morto,,,ND,Guardia Costiera,Ciro Ventotto,Guardia Costiera,12.1227,41.9275
CSC170204CKs1,2017-02-04,Campania,Salerno,Agropoli,Kogia sima,12,F,220.0,TOT,Morto,,,ND,Guardia Costiera,Piernazario Antelmi,WWF,14.97222,40.3437
CSC170204CSc1,2017-02-04,Lazio,Provincia,Comune,Stenella coeruleoalba,8,ND,150.0,TOT,Morto,,,ND,Privato cittadino,Consalvo A.,ASL,13.14251,41.26257
CSC170204CSc2,2017-02-04,Lazio,Roma,Fiumicino,Stenella coeruleoalba,8,F,178.0,TOT,Morto,,,ND,Guardia Costiera,Lino Serra,Guardia Costiera,12.17666,41.87472
CSC170111CND1,2017-01-11,Puglia,Bari,Molfetta,Indeterminato,5,ND,160.0,TOT,Morto,,,ND,Guardia Costiera,anonimo,ASL,16.545,41.22805
CSC170110CTt1,2017-01-10,Abruzzo,Teramo,Silvi,Tursiops truncatus,9,M,301.0,TOT,Morto,,,Si,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,14.14338,42.53247
CSC161230CTt1,2016-12-30,Abruzzo,Chieti,Francavilla al Mare,Tursiops truncatus,9,M,310.0,TOT,Morto,,,Si,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,14.2604,42.44075
CSC161218CSc1,2016-12-18,Puglia,Taranto,Taranto,Stenella coeruleoalba,8,M,210.0,TOT,Morto,,,ND,Guardia Costiera,Monica Barnaba,Centro Studi Cetacei,17.21305,40.42305
CSC161126CTt1,2016-11-26,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,ND,200.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.24056,44.69639
CSC161125CTt2,2016-11-25,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,ND,210.0,TOT,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.24111,44.68833
CSC161125CTt1,2016-11-25,Marche,Ancona,Montemarciano,Tursiops truncatus,9,ND,170.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,13.34056,43.65417
CSC161118CSc1,2016-11-18,Sicilia,Trapani,Campobello di Mazara,Stenella coeruleoalba,8,ND,110.0,TOT,Morto,,,ND,Privato cittadino,Mauceri,Istituto Zooprofilattico,12.755,37.57696
CSC161112CSc1,2016-11-12,Puglia,Taranto,Taranto,Stenella coeruleoalba,8,F,204.0,TOT,Morto,,,ND,Privato cittadino,Monica Barnaba,Centro Studi Cetacei,17.13944,40.51361
CSC161112CTt2,2016-11-12,Lazio,Viterbo,Tarquinia,Tursiops truncatus,9,ND,300.0,TOT,Morto,,,ND,Guardia Costiera,Vincenzo Presciutti,ASL,11.63916,42.29083
CSC161112CTt1,2016-11-12,Abruzzo,Teramo,Roseto degli Abruzzi,Tursiops truncatus,9,M,308.0,TOT,Morto,,,Si,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,13.98836,42.7236
CSC161110CSc1,2016-11-10,Puglia,Taranto,Taranto,Stenella coeruleoalba,8,M,109.0,TOT,Morto,,,ND,ASP,Monica Barnaba,Centro Studi Cetacei,17.21944,40.40916
CSC161106CTt1,2016-11-06,Marche,Ascoli Piceno,Cupra Marittima,Tursiops truncatus,9,M,300.0,TOT,Morto,,,ND,Guardia Costiera,Galosi Francesco,ASUR,13.86111,43.02667
CSC161106CSc1,2016-11-06,Puglia,Taranto,Massafra,Stenella coeruleoalba,8,F,125.0,TOT,Morto,,,ND,Guardia Costiera,dr. Miccolis,ASL,17.06166,40.51611
CSC161104CSc1,2016-11-04,Lazio,Latina,Sabaudia,Stenella coeruleoalba,8,M,145.0,TOT,Morto,,,ND,Privato cittadino,Rossella Tommasi,ASL,12.93536,41.37221
CSC161103CTt1,2016-11-03,Lazio,Roma,Anzio,Tursiops truncatus,9,ND,128.0,TOT,Morto,,,ND,Privato cittadino,Luigi De Gregorio,ASL,12.6045,41.47158
CSC161021CTt1,2016-10-21,Lazio,Roma,Anzio,Tursiops truncatus,9,F,119.0,TOT,Morto,,,ND,Guardia Costiera,Valerio Manfrini,Centro Studi Cetacei,12.6018,41.47477
CSC161020CND1,2016-10-20,Puglia,Taranto,Massafra,Indeterminato,5,ND,155.0,TOT,Morto,,,ND,Privato cittadino,Monica Barnaba,Centro Studi Cetacei,17.07666,40.51888
CSC161020CND2,2016-10-20,Puglia,Taranto,Massafra,Indeterminato,5,ND,198.0,TOT,Morto,,,ND,Privato cittadino,Monica Barnaba,Centro Studi Cetacei,17.08555,40.51972
CSC161018CTt1,2016-10-18,Abruzzo,Pescara,Pescara,Tursiops truncatus,9,F,250.0,TOT,Morto,,,No,Privato cittadino,Claudia Borgatti,Centro Studi Cetacei,14.44682,42.57776
CSC161016CTt1,2016-10-16,Marche,Ancona,Senigallia,Tursiops truncatus,9,ND,200.0,TOT,Morto,,,ND,Privato cittadino,Donninelli Dino,ASUR,13.291,43.6769
CSC160927CTt1,2016-09-27,Marche,Ascoli Piceno,Massignano,Tursiops truncatus,9,ND,200.0,TOT,Morto,,,ND,Privato cittadino,Della Noce Giuseppe,ASUR,13.85056,43.06
CSC160922CTt1,2016-09-22,Marche,Pesaro e Urbino,Pesaro,Tursiops truncatus,9,F,200.0,TOT,Morto,,,ND,Privato cittadino,Ridolfini Roberto,ASUR,12.92139,43.91333
CSC160921CTt1,2016-09-21,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,M,300.0,TOT,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.24306,44.68111
CSC160920CSc1,2016-09-20,Puglia,Taranto,Comune,Stenella coeruleoalba,8,F,155.0,TOT,Morto,,,ND,Guardia Costiera,Monica Barnaba,Centro Studi Cetacei,17.14167,40.51194
CSC160828CTt1,2016-08-28,Abruzzo,Teramo,Silvi,Tursiops truncatus,9,F,133.0,TOT,Morto,,,Si,Guardia Costiera,Martina De Cristofaro,Centro Studi Cetacei,14.11101,42.56167
CSC160822CTt1,2016-08-22,Abruzzo,Pescara,Pescara,Tursiops truncatus,9,F,245.0,TOT,Morto,,,Si,Guardia Costiera,Daniela Profico,Centro Studi Cetacei,14.18703,42.49296
CSC160816CND1,2016-08-16,Lazio,Viterbo,Tarquinia,Indeterminato,5,ND,,,Morto,,,ND,Guardia Costiera,Mattia Rizzo,Guardia Costiera,11.70666,42.2175
CSC160813CSc1,2016-08-13,Calabria,Cosenza,Cariati,Stenella coeruleoalba,8,ND,210.0,TOT,Morto,,,ND,ASP,Elena Madeo,Centro Studi Cetacei,17.02119,39.48378
CSC160810CSc1,2016-08-10,Calabria,Crotone,Crotone,Stenella coeruleoalba,8,ND,,,Morto,,,ND,ASP,Stefania Giglio,Centro Studi Cetacei,17.11878,39.15061
CSC160809CSc1,2016-08-09,Calabria,Crotone,Crotone,Stenella coeruleoalba,8,F,167.0,TOT,Morto,,,ND,ASP,Elena Madeo,Centro Studi Cetacei,17.19753,39.02138
CSC160806CSc1,2016-08-06,Calabria,Cosenza,Cariati,Stenella coeruleoalba,8,ND,120.0,TOT,Morto,,,ND,Guardia Costiera,Stefania Giglio,Centro Studi Cetacei,16.92565,39.51306
CSC160717CTt1,2016-07-17,Abruzzo,Chieti,Fossacesia,Tursiops truncatus,9,F,260.0,TOT,Morto,,,No,Guardia Costiera,Camillo Cipollone,ASL,14.51182,42.25017
CSC160714CPm1,2016-07-14,Lazio,Roma,Ardea,Physeter macrocephalus,7,ND,210.0,TOT,Morto,,,Si,Guardia Costiera,Valerio Manfrini,Centro Studi Cetacei,12.49978,41.58474
CSC160713CTt1,2016-07-13,Molise,Campobasso,Montenero di Bisaccia,Tursiops truncatus,9,ND,,,Morto,,,No,Guardia Costiera,Mauro Blardi,ASL,14.805,42.0575
CSC160710CTt1,2016-07-10,Abruzzo,Teramo,Martinsicuro,Tursiops truncatus,9,M,141.0,TOT,Morto,,,No,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,13.92504,42.86831
CSC160708CTt1,2016-07-08,Calabria,Crotone,Strongoli,Tursiops truncatus,9,F,115.0,TOT,Morto,,,ND,Privato cittadino,Elena Madeo,Centro Studi Cetacei,17.10924,39.24764
CSC160706CTt1,2016-07-06,Marche,Ascoli Piceno,San Benedetto del Tronto,Tursiops truncatus,9,ND,100.0,TOT,Morto,,,ND,Servizio di Salvataggio,Giuliano Falaschetti,ASUR,13.90574,42.91587
CSC160705CTt1,2016-07-05,Marche,Ascoli Piceno,San Benedetto del Tronto,Tursiops truncatus,9,M,305.0,TOT,Morto,,,ND,Privato cittadino,Falaschetti Giuliano,ASUR,13.88789,42.95369
CSC160628CTt1,2016-06-28,Molise,Campobasso,Montenero di Bisaccia,Tursiops truncatus,9,F,134.0,TOT,Morto,,,No,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,14.79403,42.0655
CSC160624CTt1,2016-06-24,Molise,Campobasso,Campomarino,Tursiops truncatus,9,M,268.0,TOT,Morto,,,Si,Guardia Costiera,Maria Carla De Francesco,Centro Studi Cetacei,15.07813,41.9433
CSC160614CTt1,2016-06-14,Molise,Campobasso,Termoli,Tursiops truncatus,9,M,285.0,TOT,Morto,,,Si,Guardia Costiera,Antonio Cocco,Istituto Zooprofilattico,15.00041,41.99849
CSC160610CSc1,2016-06-10,Calabria,Crotone,Melissa,Stenella coeruleoalba,8,F,125.0,TOT,Morto,,,ND,Guardia Costiera,Elena Madeo,Centro Studi Cetacei,17.11202,39.31856
CSC160605CSc1,2016-06-05,Calabria,Vibo Valentia,Pizzo,Stenella coeruleoalba,8,ND,,,Morto,,,ND,ASP,Stefania Giglio,Centro Studi Cetacei,16.16604,38.73877
CSC160605CSc2,2016-06-05,Calabria,Cosenza,Mandatoriccio,Stenella coeruleoalba,8,F,120.0,TOT,Morto,,,ND,Guardia Costiera,Elena Madeo,Centro Studi Cetacei,16.87978,39.53231
CSC160511CTt1,2016-05-11,Abruzzo,Teramo,Martinsicuro,Tursiops truncatus,9,F,281.0,TOT,Morto,,,Si,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,13.92169,42.8805
CSC160511CTt2,2016-05-11,Lazio,Latina,San Felice Circeo,Tursiops truncatus,9,ND,310.0,TOT,Morto,,,ND,Guardia Costiera,Antonio Canale,Guardia Costiera,13.10058,41.2337
CSC160508CZc1,2016-05-08,Calabria,Crotone,Isola di Capo Rizzuto,Ziphius cavirostris,10,F,220.0,TOT,Morto,,,ND,ASP,Stefania Giglio,Centro Studi Cetacei,17.09924,38.90095
CSC160501CTt1,2016-05-01,Abruzzo,Teramo,Roseto degli Abruzzi,Tursiops truncatus,9,M,290.0,TOT,Morto,,,Si,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,14.03806,42.65706
CSC160426CSc2,2016-04-26,Calabria,Catanzaro,Lamezia Terme,Stenella coeruleoalba,8,ND,,,Morto,,,ND,ASP,Elena Madeo,Centro Studi Cetacei,16.22217,38.89306
CSC160426CSc1,2016-04-26,Calabria,Catanzaro,Lamezia Terme,Stenella coeruleoalba,8,ND,,,Morto,,,ND,ASP,Stefania Giglio,Centro Studi Cetacei,16.22217,38.89306
CSC160323CZc1,2016-03-23,Calabria,Crotone,Isola di Capo Rizzuto,Ziphius cavirostris,10,M,530.0,TOT,Morto,,,ND,Privato cittadino,Stefania Giglio,Centro Studi Cetacei,17.0848,38.9125
CSC160320CSc1,2016-03-20,Calabria,Reggio di Calabria,Ardore,Stenella coeruleoalba,8,ND,193.0,TOT,Morto,,,ND,ASP,Elena Madeo,Centro Studi Cetacei,16.19329,38.15856
CSC160314CSc1,2016-03-14,Calabria,Reggio di Calabria,Monasterace,Stenella coeruleoalba,8,F,137.0,TOT,Morto,,,ND,ASP,Stefania Giglio,Centro Studi Cetacei,16.58278,38.45583
CSC160313CSc1,2016-03-13,Calabria,Cosenza,Villapiana,Stenella coeruleoalba,8,ND,140.0,TOT,Morto,,,ND,Guardia Costiera,Elena Madeo,Centro Studi Cetacei,16.48765,39.79179
CSC160309CSc1,2016-03-09,Lazio,Roma,Santa Marinella,Stenella coeruleoalba,8,ND,170.0,TOT,Morto,,,ND,Privato cittadino,Augusto Corradi,Parco Naturale,11.9875,41.99611
CSC160308CSc1,2016-03-08,Puglia,Taranto,Massafra,Stenella coeruleoalba,8,M,180.0,TOT,Morto,,,ND,Guardia Costiera,Vincenzo Prunella,Centro Studi Cetacei,17.06152,40.51619
CSC160308CTt1,2016-03-08,Lazio,Roma,Cerveteri,Tursiops truncatus,9,ND,100.0,TOT,Morto,,,ND,Guardia Costiera,Teresa Fano,Guardia Costiera,12.0355,41.9734
CSC160307CSc1,2016-03-07,Puglia,Taranto,Taranto,Stenella coeruleoalba,8,M,110.0,TOT,Morto,,,ND,Guardia Costiera,Monica Barnaba,Centro Studi Cetacei,17.23415,40.42512
CSC160229CSc1,2016-02-29,Calabria,Cosenza,Rossano,Stenella coeruleoalba,8,F,190.0,TOT,Morto,,,ND,ASP,Stefania Giglio,Centro Studi Cetacei,16.66036,39.61994
CSC160227CTt1,2016-02-27,Emilia Romagna,Ferrara,Comacchio,Tursiops truncatus,9,ND,330.0,TOT,Morto,,,ND,Guardia Costiera,anonimo,Guardia Costiera,12.24752,44.75192
CSC160222CTt1,2016-02-22,Abruzzo,Chieti,Rocca San Giovanni,Tursiops truncatus,9,M,190.0,TOT,Morto,,,No,Guardia Costiera,Antonio Di Luca,ASL,14.47389,42.29139
CSC160220CSc1,2016-02-20,Lazio,Latina,San Felice Circeo,Stenella coeruleoalba,8,ND,180.0,TOT,Vivo,,,ND,Privato cittadino,Adriano Ascarelli,Non disponibile,13.0972,41.22489
CSC160210CSc1,2016-02-10,Abruzzo,Chieti,Vasto,Stenella coeruleoalba,8,ND,,,Morto,,,No,Guardia Costiera,Massimo Genovesi,ASL,14.70466,42.17392
CSC160209CSc1,2016-02-09,Lazio,Roma,Roma,Stenella coeruleoalba,8,ND,188.0,TOT,Morto,,,ND,Guardia Costiera,Carlotta Vivaldi,Oceanomare Delphis Onlus,12.28548,41.7255
CSC160206CSc1,2016-02-06,Lazio,Viterbo,Montalto di Castro,Stenella coeruleoalba,8,ND,150.0,TOT,Vivo,,,ND,Guardia Costiera,Francesco Marchi,Non disponibile,11.50539,42.35931
CSC160120CSc1,2016-01-20,Lazio,Roma,Anzio,Stenella coeruleoalba,8,M,150.0,TOT,Morto,,,ND,Privato cittadino,Valerio Manfrini,Centro Studi Cetacei,12.61757,41.45193
CSC160111CGg1,2016-01-11,Calabria,Catanzaro,Curinga,Grampus griseus,4,F,295.0,TOT,Morto,,,ND,ASP,Elena Madeo,Centro Studi Cetacei,16.22086,38.8483
